영업상태코드,영업상태명,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y),영업장주변구분명,전화번호,주소,위도_user,경도_user
1,영업/정상,121850,서울특별시 마포구 성산동 591-4번지,"서울특별시 마포구 월드컵로 196 (성산동, 101호일부)",3938.0,지에스25마포구청역점,편의점,191337.869,451395.1531,,,서울특별시 마포구 성산동 591-4번지,37.5647965,126.9027444
1,영업/정상,121869,서울특별시 마포구 연남동 509-22,"서울특별시 마포구 연남로 31, 1층 (연남동)",3988.0,GS25 연남하늘채점,편의점,193002.7404,451128.1509,,,서울특별시 마포구 연남동 509-22,37.5624051,126.921591
1,영업/정상,121874,서울특별시 마포구 염리동 173-3번지,"서울특별시 마포구 독막로42길 7 (염리동, 1층일부)",4155.0,씨유마포염리점,편의점,195175.1929,449011.5584,,,서울특별시 마포구 염리동 173-3번지,37.5433489,126.9461936
1,영업/정상,121844,서울특별시 마포구 성산동 610-1번지,"서울특별시 마포구 성미산로13길 96, 1층 (성산동)",3974.0,지에스25성산타이거점,일반조리판매,192533.4195,451431.7917,,,서울특별시 마포구 성산동 610-1번지,37.5651372,126.916276
1,영업/정상,121904,서울특별시 마포구 상암동 1653번지,"서울특별시 마포구 월드컵북로 361, 1층 104호 (상암동, 편의점내)",3908.0,GS25 상암중앙,편의점,190335.4968,452758.6428,,02-6393-0755,서울특별시 마포구 상암동 1653번지,37.5770713,126.8913808
1,영업/정상,121854,서울특별시 마포구 신수동 88-16번지,"서울특별시 마포구 광성로4길 11-10 (신수동, 1층일부)",4096.0,지에스25마포신수점,편의점,194446.9682,449684.1936,,,서울특별시 마포구 신수동 88-16번지,37.5494051,126.9379483
1,영업/정상,121869,서울특별시 마포구 연남동 504-1번지,"서울특별시 마포구 성미산로 112 (연남동, 1층일부)",3988.0,지에스25연남경성점,편의점,192824.6753,451090.1824,,,서울특별시 마포구 연남동 504-1번지,37.5620616,126.919576
1,영업/정상,121843,서울특별시 마포구 성산동 52-17번지,"서울특별시 마포구 월드컵북로 118 (성산동, 1층일부)",3973.0,씨유성산아리랑점,편의점,192288.4401,451273.7894,,,서울특별시 마포구 성산동 52-17번지,37.5637115,126.9135049
1,영업/정상,121828,서울특별시 마포구 상수동 271번지 1층,"서울특별시 마포구 토정로 136, 1층 (상수동)",4081.0,GS25상수강변점,편의점,193418.7225,449224.6265,,,서울특별시 마포구 상수동 271번지 1층,37.5452576,126.9263165
1,영업/정상,121837,서울특별시 마포구 서교동 342-12번지 오즈빌딩,"서울특별시 마포구 와우산로23길 14, 101호 (서교동, 오즈빌딩)",4054.0,씨유 홍대한벗점,기타 휴게음식점,193260.6258,450164.6415,,,서울특별시 마포구 서교동 342-12번지 오즈빌딩,37.5487909,126.9199604
1,영업/정상,121828,서울특별시 마포구 상수동 145-1번지 1층,"서울특별시 마포구 와우산로 45, 1층 (상수동)",4049.0,CU 홍대와우점,편의점,193104.621,449589.6204,,,서울특별시 마포구 상수동 145-1번지 1층,37.5485439,126.9227587
1,영업/정상,121854,서울특별시 마포구 신수동 89-93번지,"서울특별시 마포구 광성로6안길 18 (신수동, 1층일부)",4096.0,지에스25신수사랑점,편의점,194426.6499,449605.1635,,,서울특별시 마포구 신수동 89-93번지,37.5486929,126.937719
1,영업/정상,121841,서울특별시 마포구 서교동 448-25번지 1층일부,"서울특별시 마포구 동교로17안길 51 (서교동, 1층일부)",4001.0,지에스25서교본점,편의점,192750.5063,450481.0211,,,서울특별시 마포구 서교동 448-25번지 1층일부,37.5565726,126.9187427
1,영업/정상,121872,서울특별시 마포구 염리동 148-9번지,"서울특별시 마포구 백범로 135, 1층일부 (염리동)",4138.0,지에스(GS)25시 서강로점,편의점,195168.3348,449333.424,,,서울특별시 마포구 염리동 148-9번지,37.5462488,126.9461139
1,영업/정상,121889,서울특별시 마포구 망원동 462-14번지,"서울특별시 마포구 망원로 8, 1층 (망원동)",4005.0,한강시민공원점,편의점,190900.5297,450387.1281,,,서울특별시 마포구 망원동 462-14번지,37.55571,126.8978069
1,영업/정상,121801,서울특별시 마포구 공덕동 111-14번지 1층일부,"서울특별시 마포구 효창목4길 3 (공덕동, 1층일부)",4186.0,씨유공덕한겨레2호점,패스트푸드,196343.2475,449454.6137,,,서울특별시 마포구 공덕동 111-14번지 1층일부,37.5473462,126.9594083
1,영업/정상,121847,서울특별시 마포구 성산동 253-3번지 사울빌딩1층 편의잠내,"서울특별시 마포구 성미산로1길 21 (성산동, 사울빌딩1층 편의잠내)",3971.0,GS25 성산사울점,일반조리판매,191802.0802,450752.3281,,,서울특별시 마포구 성산동 253-3번지 사울빌딩1층 편의잠내,37.559009,126.9080058
1,영업/정상,121888,서울특별시 마포구 합정동 443-17,"서울특별시 마포구 희우정로7길 12 (합정동, 진흥푸르지오101호일부)",4019.0,세븐일레븐마포합정동점,편의점,191570.5803,449870.8266,,,서울특별시 마포구 합정동 443-17,37.5510647,126.905396
1,영업/정상,121-818,서울특별시 마포구 동교동 176-13 1층편의점내,"서울특별시 마포구 신촌로2안길 2 (동교동, 1층편의점내)",4056.0,세븐일레븐홍대5번출구점,기타 휴게음식점,193508.5749,450591.2128,,,서울특별시 마포구 동교동 176-13 1층편의점내,37.5575711,126.927321
1,영업/정상,121835,서울특별시 마포구 상암동 1584번지,"서울특별시 마포구 월드컵북로60길 13 (상암동, DMC VILLE 104호)",3921.0,세븐일레븐(상암DMC빌점),편의점,189779.166,453360.2403,,,서울특별시 마포구 상암동 1584번지,37.5824855,126.8850744
1,영업/정상,121-904,서울특별시 마포구 상암동 1647 디지털큐브 지1층일부,"서울특별시 마포구 상암산로 34 (상암동, 디지털큐브 지1층일부)",3909.0,이마트24 상암디지털큐브점,패스트푸드,190144.1432,452658.5259,,,서울특별시 마포구 상암동 1647 디지털큐브 지1층일부,37.5761672,126.8892159
1,영업/정상,121-070,서울특별시 마포구 용강동 502 래미안마포리버웰 122동 지층103호 122동,"서울특별시 마포구 토정로31길 23, 122동 지층 103호 (용강동, 래미안마포리버웰)",4161.0,세븐일레븐마포리버웰점,편의점,194792.9465,448900.1095,,,서울특별시 마포구 용강동 502 래미안마포리버웰 122동 지층103호 122동,37.5420547,126.9423496
1,영업/정상,121854,서울특별시 마포구 신수동 27-2번지,"서울특별시 마포구 서강대길 12 (신수동, 1층 일부)",4111.0,씨유서강대 학사점,편의점,194620.3399,449664.0823,,,서울특별시 마포구 신수동 27-2번지,37.549225,126.9399103
1,영업/정상,121010,서울특별시 마포구 아현동 733번지 105호,"서울특별시 마포구 마포대로 208, 105호 (아현동)",4206.0,씨유마포인텔리안점,편의점,196116.3595,450027.0689,,,서울특별시 마포구 아현동 733번지 105호,37.552503,126.9568378
1,영업/정상,121-811,"서울특별시 마포구 대흥동 804 마포자이2차아파트, 101,102호 상가동","서울특별시 마포구 서강대길 40, 상가동 101,102호 (대흥동, 마포자이2차아파트)",4111.0,세븐일레븐 마포서강점,커피숍,194806.2224,449659.5197,,,"서울특별시 마포구 대흥동 804 마포자이2차아파트, 101,102호 상가동",37.5491849,126.9420139
1,영업/정상,121-835,서울특별시 마포구 상암동 1595 한국지역정보개발원 1층일부(편의점),"서울특별시 마포구 성암로 301 (상암동, 한국지역정보개발원 1층일부(편의점))",3923.0,세븐일레븐상암KLID타워점,커피숍,190038.7346,453367.5218,,,서울특별시 마포구 상암동 1595 한국지역정보개발원 1층일부(편의점),37.582554,126.888013
1,영업/정상,121885,서울특별시 마포구 합정동 383-14번지 세븐일레븐1층일부,"서울특별시 마포구 양화로 27 (합정동, 세븐일레븐1층일부)",4027.0,세븐일레븐,커피숍,192175.8695,449657.7931,,,서울특별시 마포구 합정동 383-14번지 세븐일레븐1층일부,37.5491506,126.9122481
1,영업/정상,121846,서울특별시 마포구 성산동 232-4번지 1층편의점내,"서울특별시 마포구 월드컵북로 69 (성산동, 1층 편의점내)",3999.0,세븐일레븐(마포성산본점),커피숍,192537.843,450850.1203,,,서울특별시 마포구 성산동 232-4번지 1층편의점내,37.5598964,126.916332
1,영업/정상,121-841,서울특별시 마포구 서교동 490,"서울특별시 마포구 양화로 45 (서교동, 1층 144호 일부)",4036.0,세븐일레븐메세나폴리스점,편의점,192311.6426,449855.6439,,,서울특별시 마포구 서교동 490,37.5509344,126.9137824
1,영업/정상,121805,서울특별시 마포구 공덕동 463번지,"서울특별시 마포구 마포대로 173 (공덕동, 마포현대하이엘1층105호일부)",4130.0,이마트24마포하이엘점,편의점,195900.7094,449728.6292,,,서울특별시 마포구 공덕동 463번지,37.5498132,126.954399
1,영업/정상,121865,서울특별시 마포구 연남동 241-87,"서울특별시 마포구 성미산로29안길 25 (연남동, 1층일부)",3980.0,지에스25마포연남,편의점,193168.1852,451473.162,,,서울특별시 마포구 연남동 241-87,37.5655148,126.9234604
1,영업/정상,121865,서울특별시 마포구 연남동 226-23번지,"서울특별시 마포구 성미산로 191 (연남동, 1층일부)",3981.0,지에스25연남동진점,편의점,193442.1294,451189.3509,,,서울특별시 마포구 연남동 226-23번지,37.56295970000001,126.9265636
1,영업/정상,121856,서울특별시 마포구 신수동 442-1번지,서울특별시 마포구 토정로 233 (신수동),4088.0,지에스25 마포현대점,편의점,194324.1284,449102.782,,070-2-3354,서울특별시 마포구 신수동 442-1번지,37.5441659,126.9365627
1,영업/정상,121849,서울특별시 마포구 성산동 515번지,"서울특별시 마포구 월드컵로 240 (성산동, 월드컵경기장내 2층 )",3932.0,GS25월드컵경기장점(3-7),편의점,191010.381,451972.154,,02-373-3298,서울특별시 마포구 성산동 515번지,37.5690163,126.8978969
1,영업/정상,121887,서울특별시 마포구 합정동 435-42번지,"서울특별시 마포구 양화로1길 67 (합정동, 1층 일부)",4021.0,GS25합정들머리점,편의점,191923.8683,449914.5489,,,서울특별시 마포구 합정동 435-42번지,37.5514618,126.9093935
1,영업/정상,121846,서울특별시 마포구 성산동 232-15번지 102호일부,"서울특별시 마포구 동교로19길 86 (성산동, 102호일부)",3999.0,씨유성산미래점,패스트푸드,192549.9418,450765.8016,,,서울특별시 마포구 성산동 232-15번지 102호일부,37.5591368,126.9164699
1,영업/정상,121812,서울특별시 마포구 도화동 173번지 1층일부 103-1호,"서울특별시 마포구 마포대로 63-8, 103-1호 (도화동, 1층일부)",4157.0,지에스(GS)25마포영진,패스트푸드,195324.7937,448885.4301,,,서울특별시 마포구 도화동 173번지 1층일부 103-1호,37.5422132,126.9478872
1,영업/정상,121845,서울특별시 마포구 성산동 200-29번지,"서울특별시 마포구 월드컵북로 171, 1층 (성산동)",3948.0,씨유마포성산점,편의점,191935.7235,451665.3473,,02-373-0408,서울특별시 마포구 성산동 200-29번지,37.5672364,126.9095083
1,영업/정상,121894,서울특별시 마포구 서교동 377-27번지 1층일부,"서울특별시 마포구 잔다리로 61 (서교동, 1층일부)",4034.0,씨유편의점서교햇빛점,일반조리판매,192623.854,450101.1021,,,서울특별시 마포구 서교동 377-27번지 1층일부,37.5531485,126.9173131
1,영업/정상,121120,서울특별시 마포구 현석동 9-14번지,"서울특별시 마포구 신수로 32, 1층 (현석동)",4091.0,지에스25 현석신수로점,편의점,194131.5426,449138.6045,,,서울특별시 마포구 현석동 9-14번지,37.5444874,126.9343832
1,영업/정상,121821,서울특별시 마포구 망원동 394-86번지 1층 일부,"서울특별시 마포구 포은로 67 (망원동, 1층일부)",4017.0,GS25마포한림,편의점,191624.7574,450114.863,,,서울특별시 마포구 망원동 394-86번지 1층 일부,37.5532639,126.9060063
1,영업/정상,121855,서울특별시 마포구 신수동 190번지 성원아파트101동상가113호일부,"서울특별시 마포구 독막로28길 7 (신수동, 성원아파트101동상가113호일부)",4090.0,세븐일레븐 신수크리스마스점,패스트푸드,194418.0349,449400.0987,,,서울특별시 마포구 신수동 190번지 성원아파트101동상가113호일부,37.5467032,126.937724
1,영업/정상,121867,서울특별시 마포구 연남동 383-38번지 1층일부,"서울특별시 마포구 연희로1길 45 (연남동, 1층일부)",3982.0,GS25연남호호점,편의점,193385.3287,450975.7897,,,서울특별시 마포구 연남동 383-38번지 1층일부,37.5610352,126.9259227
1,영업/정상,121-893,서울특별시 마포구 서교동 394-67 삼양빌딩1층일부,"서울특별시 마포구 양화로6길 9-28 (서교동, 삼양빌딩1층일부)",4044.0,세븐일레븐서교삼양점,패스트푸드,192505.8131,449766.1106,,,서울특별시 마포구 서교동 394-67 삼양빌딩1층일부,37.5500913,126.915976
1,영업/정상,121828,서울특별시 마포구 상수동 88-5번지 성민빌딩 1층,"서울특별시 마포구 독막로19길 42-18, 1층 (상수동, 성민빌딩)",4067.0,씨유홍대학사,일반조리판매,193213.7888,449728.8966,,,서울특별시 마포구 상수동 88-5번지 성민빌딩 1층,37.5497995,126.9239928
1,영업/정상,121859,서울특별시 마포구 아현동 346-32,"서울특별시 마포구 신촌로30길 3, 1층 (아현동)",4115.0,씨유 마포아이파크 에스케이(SK)뷰점,커피숍,195701.5111,450505.675,,,서울특별시 마포구 아현동 346-32,37.5568134,126.9521402
1,영업/정상,121806,서울특별시 마포구 노고산동 31-23번지 1층일부(101호편의점),"서울특별시 마포구 신촌로20길 12 (노고산동, 1층일부)",4102.0,지에스25노고산호호점,패스트푸드,194461.8469,450265.8345,,,서울특별시 마포구 노고산동 31-23번지 1층일부(101호편의점),37.5546457,126.9381122
1,영업/정상,121795,서울특별시 마포구 상암동 1605번지 누리꿈스퀘어B1층1033호,"서울특별시 마포구 월드컵북로 396 (상암동, 누리꿈스퀘어B1층1033호)",3925.0,GS25상암누리꿈점,편의점,190250.8751,453017.8672,,,서울특별시 마포구 상암동 1605번지 누리꿈스퀘어B1층1033호,37.579406,126.8904194
1,영업/정상,121881,서울특별시 마포구 창전동 104-2번지,"서울특별시 마포구 서강로3길 5 (창전동, 1층 일부)",4065.0,씨유마포창전점,편의점,193874.0786,449663.6042,,,서울특별시 마포구 창전동 104-2번지,37.5492159,126.9314654
